Player,FPTS,Team,Pos
Travis Etienne,0.0,JAC,RB
Derrick Gore,0.0,KC,RB
Darrell Henderson,0.0,LAR,RB
Elijah Mitchell,0.0,SF,RB
Khalil Herbert,0.0,CHI,RB
Javonte Williams,0.0,DEN,RB
Kenneth Gainwell,0.0,PHI,RB
Kene Nwangwu,0.0,MIN,RB
Cordarrelle Patterson,0.0,ATL,RB
Derrick Henry,0.0,TEN,RB
Raheem Mostert,0.0,SF,RB
Aaron Jones,0.0,GB,RB
Chris Carson,0.0,SEA,RB
Tarik Cohen,0.0,CHI,RB
Jeremy McNichols,0.0,TEN,RB
Marlon Mack,0.0,IND,RB
Kareem Hunt,0.0,CLE,RB
Alvin Kamara,0.0,NO,RB
Carlos Hyde,0.0,JAC,RB
Damien Williams,0.0,CHI,RB
James White,0.0,NE,RB
Malcolm Brown,0.0,MIA,RB
Melvin Gordon,0.0,DEN,RB
Phillip Lindsay,-0.3,MIA,RB
Wayne Gallman,-0.3,ATL,RB
Justin Jefferson,37.2,MIN,WR
Davante Adams,30.5,GB,WR
Elijah Moore,29.6,NYJ,WR
Darnell Mooney,23.1,CHI,WR
Diontae Johnson,23.1,PIT,WR
Marquez Valdes-Scantling,22.3,GB,WR
Adam Thielen,22.2,MIN,WR
Brandon Aiyuk,21.5,SF,WR
Terry McLaurin,21.3,WAS,WR
Mike Williams,20.7,LAC,WR
Jaylen Waddle,20.6,MIA,WR
Mike Evans,20.3,TB,WR
Keenan Allen,20.2,LAC,WR
Tyreek Hill,20.0,KC,WR
Chris Godwin,19.2,TB,WR
Stefon Diggs,18.3,BUF,WR
Nick Westbrook-Ikhine,17.7,TEN,WR
Jamison Crowder,16.4,NYJ,WR
Deebo Samuel,16.4,SF,WR
Rondale Moore,16.1,ARI,WR
D.J. Moore,16.0,CAR,WR
Tyler Lockett,15.5,SEA,WR
Nelson Agholor,15.0,NE,WR
Chase Claypool,14.4,PIT,WR
Jarvis Landry,14.2,CLE,WR
Ja'Marr Chase,13.0,CIN,WR
Tyler Boyd,12.3,CIN,WR
A.J. Green,11.8,ARI,WR
Tre'Quan Smith,11.4,NO,WR
Kadarius Toney,11.0,NYG,WR
DeVonta Smith,10.1,PHI,WR
Russell Gage,9.9,ATL,WR
DeAndre Carter,9.9,WAS,WR
A.J. Brown,9.8,TEN,WR
Marquez Callaway,9.6,NO,WR
Michael Gallup,9.4,DAL,WR
Marvin Jones,9.2,JAC,WR
Kendrick Bourne,8.9,NE,WR
Robby Anderson,8.0,CAR,WR
Laviska Shenault,8.0,JAC,WR
Jakobi Meyers,7.9,NE,WR
Sammy Watkins,7.8,BAL,WR
Devin Duvernay,7.7,BAL,WR
Cedrick Wilson,7.6,DAL,WR
Hunter Renfrow,7.5,LV,WR
D.K. Metcalf,7.1,SEA,WR
Corey Davis,6.5,NYJ,WR
Cole Beasley,6.3,BUF,WR
Rashod Bateman,5.9,BAL,WR
Amon-Ra St.,5.8,DET,WR
Darius Slayton,5.7,NYG,WR
Emmanuel Sanders,5.6,BUF,WR
Jamal Agnew,5.0,JAC,WR
Gabriel Davis,4.7,BUF,WR
Byron Pringle,4.7,KC,WR
T.Y. Hilton,4.6,IND,WR
Christian Kirk,4.5,ARI,WR
Mecole Hardman,4.5,KC,WR
CeeDee Lamb,4.4,DAL,WR
Michael Pittman,4.3,IND,WR
Tajae Sharpe,4.1,ATL,WR
Brandin Cooks,3.8,HOU,WR
Tee Higgins,3.5,CIN,WR
Deonte Harris,3.1,NO,WR
Zay Jones,3.0,LV,WR
K.J. Osborn,2.9,MIN,WR
Randall Cobb,2.5,GB,WR
Kenny Golladay,2.2,NYG,WR
Nico Collins,1.9,HOU,WR
Tyler Johnson,1.8,TB,WR
Josh Gordon,1.7,KC,WR
Jauan Jennings,1.4,SF,WR
Jalen Reagor,0.9,PHI,WR
Zach Pascal,0.9,IND,WR
DeSean Jackson,0.4,LV,WR
Bryan Edwards,0.0,LV,WR
Quez Watkins,0.0,PHI,WR
Juwan Johnson,0.0,NO,WR
Van Jefferson,0.0,LAR,WR
Donovan Peoples-Jones,0.0,CLE,WR
Jerry Jeudy,0.0,DEN,WR
Calvin Ridley,0.0,ATL,WR
Courtland Sutton,0.0,DEN,WR
Allen Lazard,0.0,GB,WR
D.J. Chark,0.0,JAC,WR
Parris Campbell,0.0,IND,WR
Marquise Brown,0.0,BAL,WR
Terrace Marshall,0.0,CAR,WR
Julio Jones,0.0,TEN,WR
Odell Beckham,0.0,LAR,WR
Allen Robinson,0.0,CHI,WR
Cordarrelle Patterson,0.0,ATL,WR
Robert Woods,0.0,LAR,WR
DeAndre Hopkins,0.0,ARI,WR
Antonio Brown,0.0,TB,WR
Will Fuller,0.0,MIA,WR
Sterling Shepard,0.0,NYG,WR
Michael Thomas,0.0,NO,WR
Josh Reynolds,0.0,DET,WR
Curtis Samuel,0.0,WAS,WR
Cooper Kupp,0.0,LAR,WR
JuJu Smith-Schuster,0.0,PIT,WR
Tim Patrick,0.0,DEN,WR
Kalif Raymond,0.0,DET,WR
John Brown,0.0,FA,WR
DeVante Parker,0.0,MIA,WR
Amari Cooper,0.0,DAL,WR
Zach Ertz,28.8,ARI,TE
Travis Kelce,18.8,KC,TE
Darren Waller,18.6,LV,TE
Adam Trautman,16.8,NO,TE
Mark Andrews,15.3,BAL,TE
Dawson Knox,14.0,BUF,TE
George Kittle,13.4,SF,TE
Rob Gronkowski,13.1,TB,TE
Eric Ebron,11.4,PIT,TE
Dalton Schultz,11.3,DAL,TE
Dallas Goedert,11.2,PHI,TE
Pat Freiermuth,11.1,PIT,TE
T.J. Hockenson,11.1,DET,TE
Mike Gesicki,10.0,MIA,TE
Austin Hooper,9.3,CLE,TE
Foster Moreau,8.9,LV,TE
Anthony Firkser,7.6,TEN,TE
Gerald Everett,6.7,SEA,TE
Tyler Conklin,6.5,MIN,TE
Jack Doyle,6.0,IND,TE
Kyle Pitts,5.9,ATL,TE
Jared Cook,5.8,LAC,TE
Cameron Brate,4.7,TB,TE
Hunter Henry,4.5,NE,TE
David Njoku,4.1,CLE,TE
Evan Engram,3.2,NYG,TE
C.J. Uzomah,2.9,CIN,TE
Jonnu Smith,2.7,NE,TE
Cole Kmet,2.2,CHI,TE
O.J. Howard,2.0,TB,TE
Irv Smith,0.0,MIN,TE
Juwan Johnson,0.0,NO,TE
Dan Arnold,0.0,JAC,TE
Ricky Seals-Jones,0.0,WAS,TE
Mo Alie-Cox,0.0,IND,TE
Blake Jarwin,0.0,DAL,TE
Noah Fant,0.0,DEN,TE
Robert Tonyan,0.0,GB,TE
Tyler Higbee,0.0,LAR,TE
Logan Thomas,0.0,WAS,TE
Patriots,28.0,NE,DST
Texans,16.0,HOU,DST
Chiefs,15.0,KC,DST
Buccaneers,12.0,TB,DST
49ers,11.0,SF,DST
Eagles,11.0,PHI,DST
Bengals,10.0,CIN,DST
Colts,10.0,IND,DST
Ravens,9.0,BAL,DST
Bears,9.0,CHI,DST
Lions,9.0,DET,DST
Cardinals,8.0,ARI,DST
Browns,8.0,CLE,DST
Cowboys,8.0,DAL,DST
Falcons,6.0,ATL,DST
Dolphins,5.0,MIA,DST
Panthers,5.0,CAR,DST
Raiders,4.0,LV,DST
Saints,4.0,NO,DST
Giants,2.0,NYG,DST
Jets,2.0,NYJ,DST
Steelers,2.0,PIT,DST
Seahawks,2.0,SEA,DST
Jaguars,1.0,JAC,DST
Vikings,1.0,MIN,DST
Packers,1.0,GB,DST
Team,1.0,WAS,DST
Broncos,0.0,DEN,DST
Rams,0.0,LAR,DST
Titans,0.0,TEN,DST
Chargers,-1.0,LAC,DST
Bills,-4.0,BUF,DST
Evan McPherson,21.0,CIN,K
Jake Elliott,19.0,PHI,K
Nick Folk,16.0,NE,K
Chris Boswell,14.0,PIT,K
Robbie Gould,14.0,SF,K
Ryan Succop,13.0,TB,K
Dustin Hopkins,12.0,LAC,K
Justin Tucker,11.0,BAL,K
Michael Badgley,11.0,IND,K
Greg Joseph,10.0,MIN,K
Greg Zuerlein,10.0,DAL,K
Joey Slye,9.0,WAS,K
Harrison Butker,9.0,KC,K
Mason Crosby,9.0,GB,K
Daniel Carlson,8.0,LV,K
Jason Myers,7.0,SEA,K
Matt Prater,7.0,ARI,K
Jason Sanders,6.0,MIA,K
Aldrick Rosas,5.0,DET,K
Graham Gano,4.0,NYG,K
Zane Gonzalez,3.0,CAR,K
Chase McLaughlin,1.0,CLE,K
Tyler Bass,1.0,BUF,K
Randy Bullock,1.0,TEN,K
Cairo Santos,1.0,CHI,K
Wil Lutz,0.0,NO,K
Younghoe Koo,0.0,ATL,K
Michael Palardy,0.0,MIA,K
Brian Johnson,0.0,WAS,K
Matt Gay,0.0,LAR,K
Rodrigo Blankenship,0.0,IND,K
Brandon McManus,0.0,DEN,K
Kai Forbath,0.0,LAR,K
