Player,FPTS,Team,Pos
Eno Benjamin,0.3,ARI,RB
DeeJay Dallas,0.1,SEA,RB
James Robinson,0.0,JAC,RB
Antonio Gibson,0.0,WAS,RB
Salvon Ahmed,0.0,MIA,RB
Clyde Edwards-Helaire,0.0,KC,RB
Travis Etienne,0.0,JAC,RB
J.K. Dobbins,0.0,BAL,RB
Cam Akers,0.0,LAR,RB
Trey Sermon,0.0,SF,RB
Joshua Kelley,0.0,LAC,RB
Ty'Son Williams,0.0,BAL,RB
Jermar Jefferson,0.0,DET,RB
Gus Edwards,0.0,BAL,RB
Mike Boone,0.0,DEN,RB
Jeff Wilson,0.0,SF,RB
Matt Breida,0.0,BUF,RB
Godwin Igwebuike,0.0,DET,RB
Miles Sanders,0.0,PHI,RB
Darrell Henderson,0.0,LAR,RB
Mark Ingram,0.0,NO,RB
Adrian Peterson,0.0,SEA,RB
Alex Collins,0.0,SEA,RB
Derrick Henry,0.0,TEN,RB
Kenyan Drake,0.0,LV,RB
Raheem Mostert,0.0,SF,RB
Tarik Cohen,0.0,CHI,RB
James Conner,0.0,ARI,RB
Chris Carson,0.0,SEA,RB
Marlon Mack,0.0,IND,RB
Kareem Hunt,0.0,CLE,RB
Christian McCaffrey,0.0,CAR,RB
Leonard Fournette,0.0,TB,RB
J.D. McKissic,0.0,WAS,RB
Malcolm Brown,0.0,MIA,RB
Carlos Hyde,0.0,JAC,RB
Damien Williams,0.0,CHI,RB
James White,0.0,NE,RB
Giovani Bernard,0.0,TB,RB
David Johnson,0.0,HOU,RB
Tevin Coleman,0.0,NYJ,RB
Tony Jones,-0.2,NO,RB
Ja'Marr Chase,55.6,CIN,WR
Amon-Ra St.,35.4,DET,WR
D.K. Metcalf,30.9,SEA,WR
Davante Adams,30.6,GB,WR
Braxton Berrios,25.7,NYJ,WR
Cooper Kupp,21.5,LAR,WR
Jakobi Meyers,21.3,NE,WR
Hunter Renfrow,20.6,LV,WR
Cyril Grayson,20.1,TB,WR
Zay Jones,19.9,LV,WR
Darnell Mooney,19.9,CHI,WR
Brandin Cooks,19.6,HOU,WR
Allen Lazard,19.2,GB,WR
Cedrick Wilson,18.7,DAL,WR
Deebo Samuel,17.2,SF,WR
Diontae Johnson,17.1,PIT,WR
Marquez Callaway,15.7,NO,WR
Mike Williams,15.3,LAC,WR
Odell Beckham,14.9,LAR,WR
Laquon Treadwell,14.7,JAC,WR
Mike Evans,14.7,TB,WR
Keenan Allen,14.4,LAC,WR
Kendrick Bourne,14.3,NE,WR
K.J. Osborn,14.0,MIN,WR
Christian Kirk,13.9,ARI,WR
Tyler Boyd,13.6,CIN,WR
Brandon Aiyuk,13.4,SF,WR
Terry McLaurin,13.1,WAS,WR
Rashod Bateman,12.8,BAL,WR
Michael Gallup,12.6,DAL,WR
Tyler Lockett,12.1,SEA,WR
Justin Jefferson,11.8,MIN,WR
T.Y. Hilton,11.5,IND,WR
Amari Cooper,10.8,DAL,WR
Michael Pittman,10.7,IND,WR
Donovan Peoples-Jones,10.6,CLE,WR
A.J. Green,10.4,ARI,WR
Van Jefferson,10.3,LAR,WR
Stefon Diggs,10.2,BUF,WR
Tyreek Hill,10.2,KC,WR
Tee Higgins,9.2,CIN,WR
Courtland Sutton,9.0,DEN,WR
Tyler Johnson,9.0,TB,WR
Jarvis Landry,8.9,CLE,WR
DeVante Parker,8.6,MIA,WR
DeVonta Smith,8.4,PHI,WR
CeeDee Lamb,8.1,DAL,WR
Russell Gage,8.0,ATL,WR
Jaylen Waddle,7.7,MIA,WR
Allen Robinson,7.5,CHI,WR
Gabriel Davis,7.0,BUF,WR
Marvin Jones,6.6,JAC,WR
Byron Pringle,6.5,KC,WR
Mecole Hardman,6.3,KC,WR
Cole Beasley,6.2,BUF,WR
Breshad Perriman,6.1,TB,WR
A.J. Brown,6.1,TEN,WR
DJ Moore,5.9,CAR,WR
Antonio Brown,5.6,FA,WR
Nico Collins,5.5,HOU,WR
Chase Claypool,4.7,PIT,WR
Joshua Palmer,4.6,LAC,WR
Deonte Harty,4.3,NO,WR
Devin Duvernay,4.3,BAL,WR
Marquise Brown,3.8,BAL,WR
Terrace Marshall,3.6,CAR,WR
Quez Watkins,3.5,PHI,WR
Laviska Shenault,3.3,JAC,WR
Jalen Guyton,3.1,LAC,WR
Robby Anderson,3.0,CAR,WR
Isaiah McKenzie,1.9,BUF,WR
Zach Pascal,1.8,IND,WR
DeSean Jackson,1.5,LV,WR
Josh Gordon,1.5,KC,WR
Marquez Valdes-Scantling,1.3,GB,WR
DeAndre Carter,0.6,WAS,WR
Darius Slayton,0.0,NYG,WR
Bryan Edwards,0.0,LV,WR
Rondale Moore,0.0,ARI,WR
Nick Westbrook-Ikhine,0.0,TEN,WR
Parris Campbell,0.0,IND,WR
Juwan Johnson,0.0,NO,WR
Jerry Jeudy,0.0,DEN,WR
James Washington,0.0,PIT,WR
Calvin Ridley,0.0,ATL,WR
Tre'Quan Smith,0.0,NO,WR
D.J. Chark,0.0,JAC,WR
Kadarius Toney,0.0,NYG,WR
Elijah Moore,0.0,NYJ,WR
Randall Cobb,0.0,GB,WR
Julio Jones,0.0,TEN,WR
Sammy Watkins,0.0,BAL,WR
Cordarrelle Patterson,0.0,ATL,WR
Robert Woods,0.0,LAR,WR
DeAndre Hopkins,0.0,ARI,WR
Emmanuel Sanders,0.0,BUF,WR
Jakeem Grant,0.0,CHI,WR
Will Fuller,0.0,MIA,WR
Tajae Sharpe,0.0,ATL,WR
Sterling Shepard,0.0,NYG,WR
Michael Thomas,0.0,NO,WR
Kenny Golladay,0.0,NYG,WR
Josh Reynolds,0.0,DET,WR
Curtis Samuel,0.0,WAS,WR
JuJu Smith-Schuster,0.0,PIT,WR
Chris Godwin,0.0,TB,WR
Corey Davis,0.0,NYJ,WR
Jamal Agnew,0.0,JAC,WR
Tim Patrick,0.0,DEN,WR
Kalif Raymond,0.0,DET,WR
Adam Thielen,0.0,MIN,WR
Jamison Crowder,0.0,NYJ,WR
Nelson Agholor,0.0,NE,WR
Jalen Reagor,-0.3,PHI,WR
Noah Fant,21.2,DEN,TE
Rob Gronkowski,18.5,TB,TE
Mark Andrews,14.9,BAL,TE
Travis Kelce,13.4,KC,TE
Dallas Goedert,13.1,PHI,TE
Tyler Higbee,12.9,LAR,TE
David Njoku,12.8,CLE,TE
Dalton Schultz,11.4,DAL,TE
Anthony Firkser,11.4,TEN,TE
Zach Ertz,11.1,ARI,TE
Tyler Conklin,9.7,MIN,TE
Mike Gesicki,9.1,MIA,TE
Kyle Pitts,8.9,ATL,TE
Cameron Brate,8.5,TB,TE
Pat Freiermuth,7.2,PIT,TE
C.J. Uzomah,7.2,CIN,TE
Hunter Henry,6.7,NE,TE
Gerald Everett,6.6,SEA,TE
Mo Alie-Cox,5.8,IND,TE
Cole Kmet,5.5,CHI,TE
Austin Hooper,4.8,CLE,TE
George Kittle,4.5,SF,TE
Jonnu Smith,3.5,NE,TE
Evan Engram,2.2,NYG,TE
Foster Moreau,1.9,LV,TE
Brevin Jordan,1.9,HOU,TE
Ricky Seals-Jones,1.8,WAS,TE
Juwan Johnson,1.4,NO,TE
Irv Smith,0.0,MIN,TE
Dawson Knox,0.0,BUF,TE
Adam Trautman,0.0,NO,TE
Dan Arnold,0.0,JAC,TE
Blake Jarwin,0.0,DAL,TE
T.J. Hockenson,0.0,DET,TE
Kendall Blanton,0.0,LAR,TE
Robert Tonyan,0.0,GB,TE
Jared Cook,0.0,LAC,TE
Darren Waller,0.0,LV,TE
James O'Shaughnessy,0.0,JAC,TE
O.J. Howard,0.0,TB,TE
Jack Doyle,0.0,IND,TE
Logan Thomas,0.0,WAS,TE
Eric Ebron,0.0,PIT,TE
Bears,21.0,CHI,DST
Saints,15.0,NO,DST
Titans,15.0,TEN,DST
Steelers,14.0,PIT,DST
Ravens,14.0,BAL,DST
Chargers,13.0,LAC,DST
Rams,13.0,LAR,DST
Patriots,12.0,NE,DST
49ers,9.0,SF,DST
Bills,8.0,BUF,DST
Falcons,8.0,ATL,DST
Colts,6.0,IND,DST
Packers,6.0,GB,DST
Eagles,6.0,PHI,DST
Seahawks,5.0,SEA,DST
Giants,5.0,NYG,DST
Browns,4.0,CLE,DST
Texans,3.0,HOU,DST
Chiefs,3.0,KC,DST
Buccaneers,3.0,TB,DST
Panthers,3.0,CAR,DST
Cardinals,3.0,ARI,DST
Team,2.0,WAS,DST
Raiders,2.0,LV,DST
Jets,2.0,NYJ,DST
Cowboys,1.0,DAL,DST
Dolphins,0.0,MIA,DST
Broncos,-1.0,DEN,DST
Bengals,-1.0,CIN,DST
Lions,-3.0,DET,DST
Vikings,-4.0,MIN,DST
Jaguars,-4.0,JAC,DST
Jason Myers,18.0,SEA,K
Chris Boswell,17.0,PIT,K
Justin Tucker,15.0,BAL,K
Matt Prater,15.0,ARI,K
Mason Crosby,13.0,GB,K
Daniel Carlson,13.0,LV,K
Joey Slye,12.0,WAS,K
Randy Bullock,11.0,TEN,K
Evan McPherson,11.0,CIN,K
Robbie Gould,11.0,SF,K
Dustin Hopkins,10.0,LAC,K
Jake Elliott,10.0,PHI,K
Michael Badgley,10.0,IND,K
Cairo Santos,10.0,CHI,K
Nick Folk,9.0,NE,K
Brandon McManus,9.0,DEN,K
Ryan Succop,8.0,TB,K
Harrison Butker,7.0,KC,K
Younghoe Koo,7.0,ATL,K
Greg Joseph,6.0,MIN,K
Jason Sanders,3.0,MIA,K
Tyler Bass,3.0,BUF,K
Graham Gano,3.0,NYG,K
Matt Gay,2.0,LAR,K
Chase McLaughlin,2.0,CLE,K
Greg Zuerlein,2.0,DAL,K
Aldrick Rosas,0.0,DET,K
Wil Lutz,0.0,NO,K
Zane Gonzalez,0.0,CAR,K
Michael Palardy,0.0,MIA,K
Brian Johnson,0.0,WAS,K
Elliott Fry,0.0,CIN,K
Rodrigo Blankenship,0.0,IND,K
Kai Forbath,0.0,LAR,K
