Player,FPTS,Team,Pos
Ty Johnson,0.0,NYJ,RB
Elijah Mitchell,0.0,SF,RB
Kenneth Gainwell,0.0,PHI,RB
Adrian Peterson,0.0,SEA,RB
Alex Collins,0.0,SEA,RB
Derrick Henry,0.0,TEN,RB
Kenyan Drake,0.0,LV,RB
Raheem Mostert,0.0,SF,RB
Chris Carson,0.0,SEA,RB
Tarik Cohen,0.0,CHI,RB
Marlon Mack,0.0,IND,RB
Kareem Hunt,0.0,CLE,RB
Jamaal Williams,0.0,DET,RB
Christian McCaffrey,0.0,CAR,RB
J.D. McKissic,0.0,WAS,RB
Carlos Hyde,0.0,JAC,RB
Damien Williams,0.0,CHI,RB
James White,0.0,NE,RB
Le'Veon Bell,0.0,TB,RB
Giovani Bernard,0.0,TB,RB
Malcolm Brown,0.0,MIA,RB
Cooper Kupp,34.7,LAR,WR
Tyreek Hill,32.8,KC,WR
Brandin Cooks,29.2,HOU,WR
Gabriel Davis,25.5,BUF,WR
Christian Kirk,24.4,ARI,WR
Amon-Ra St.,23.5,DET,WR
Russell Gage,23.1,ATL,WR
Marquez Valdes-Scantling,20.8,GB,WR
Tyler Boyd,20.6,CIN,WR
Keenan Allen,19.8,LAC,WR
Deebo Samuel,18.9,SF,WR
Josh Reynolds,18.8,DET,WR
Marquez Callaway,17.2,NO,WR
DeVante Parker,16.8,MIA,WR
Davante Adams,16.4,GB,WR
Justin Jefferson,14.7,MIN,WR
Marquise Brown,14.3,BAL,WR
Stefon Diggs,13.5,BUF,WR
Tim Patrick,13.2,DEN,WR
DJ Moore,12.8,CAR,WR
Zay Jones,12.7,LV,WR
Laquon Treadwell,11.7,JAC,WR
Darnell Mooney,11.6,CHI,WR
Jakobi Meyers,11.3,NE,WR
D.K. Metcalf,11.2,SEA,WR
CeeDee Lamb,11.0,DAL,WR
Chris Godwin,10.9,TB,WR
Braxton Berrios,10.6,NYJ,WR
A.J. Green,10.4,ARI,WR
Bryan Edwards,9.8,LV,WR
Diontae Johnson,9.8,PIT,WR
Kendrick Bourne,9.3,NE,WR
Robby Anderson,9.2,CAR,WR
Jamison Crowder,9.0,NYJ,WR
Jalen Guyton,9.0,LAC,WR
Laviska Shenault,8.9,JAC,WR
Donovan Peoples-Jones,8.8,CLE,WR
Jalen Reagor,8.7,PHI,WR
Kenny Golladay,8.3,NYG,WR
Tyler Johnson,8.1,TB,WR
Mike Williams,7.9,LAC,WR
Cole Beasley,7.5,BUF,WR
Nelson Agholor,7.4,NE,WR
Nick Westbrook-Ikhine,7.2,TEN,WR
Terry McLaurin,7.1,WAS,WR
DeVonta Smith,7.0,PHI,WR
James Washington,6.6,PIT,WR
Hunter Renfrow,6.2,LV,WR
Michael Gallup,6.2,DAL,WR
Van Jefferson,5.3,LAR,WR
Byron Pringle,5.2,KC,WR
K.J. Osborn,5.1,MIN,WR
Allen Lazard,4.8,GB,WR
Brandon Aiyuk,4.6,SF,WR
DeAndre Carter,4.4,WAS,WR
Tee Higgins,4.3,CIN,WR
Devin Duvernay,4.3,BAL,WR
Darius Slayton,4.3,NYG,WR
Rondale Moore,4.0,ARI,WR
Kalif Raymond,4.0,DET,WR
Tre'Quan Smith,3.7,NO,WR
Sterling Shepard,3.5,NYG,WR
Quez Watkins,3.4,PHI,WR
Marvin Jones,3.4,JAC,WR
Nico Collins,3.4,HOU,WR
Zach Pascal,3.3,IND,WR
Courtland Sutton,3.2,DEN,WR
Mecole Hardman,3.1,KC,WR
T.Y. Hilton,2.9,IND,WR
Amari Cooper,2.8,DAL,WR
Isaiah McKenzie,2.5,BUF,WR
Joshua Palmer,2.5,LAC,WR
Mike Evans,2.4,TB,WR
DeSean Jackson,2.1,LV,WR
Chase Claypool,1.9,PIT,WR
Jakeem Grant,1.7,CHI,WR
Odell Beckham,1.7,LAR,WR
Michael Pittman,1.7,IND,WR
Rashod Bateman,1.5,BAL,WR
Ja'Marr Chase,1.3,CIN,WR
Jaylen Waddle,0.0,MIA,WR
Jerry Jeudy,0.0,DEN,WR
Parris Campbell,0.0,IND,WR
Juwan Johnson,0.0,NO,WR
Deonte Harty,0.0,NO,WR
Calvin Ridley,0.0,ATL,WR
Cedrick Wilson,0.0,DAL,WR
D.J. Chark,0.0,JAC,WR
Cyril Grayson,0.0,TB,WR
A.J. Brown,0.0,TEN,WR
Terrace Marshall,0.0,CAR,WR
Elijah Moore,0.0,NYJ,WR
Kadarius Toney,0.0,NYG,WR
Randall Cobb,0.0,GB,WR
Julio Jones,0.0,TEN,WR
Jarvis Landry,0.0,CLE,WR
Allen Robinson,0.0,CHI,WR
Sammy Watkins,0.0,BAL,WR
Josh Gordon,0.0,KC,WR
Cordarrelle Patterson,0.0,ATL,WR
Robert Woods,0.0,LAR,WR
DeAndre Hopkins,0.0,ARI,WR
Emmanuel Sanders,0.0,BUF,WR
Will Fuller,0.0,MIA,WR
Tajae Sharpe,0.0,ATL,WR
Michael Thomas,0.0,NO,WR
Curtis Samuel,0.0,WAS,WR
JuJu Smith-Schuster,0.0,PIT,WR
Corey Davis,0.0,NYJ,WR
Jamal Agnew,0.0,JAC,WR
Adam Thielen,0.0,MIN,WR
Breshad Perriman,0.0,TB,WR
Tyler Lockett,0.0,SEA,WR
Travis Kelce,41.1,KC,TE
Mark Andrews,35.6,BAL,TE
Hunter Henry,25.7,NE,TE
Dalton Schultz,20.7,DAL,TE
Dallas Goedert,20.5,PHI,TE
George Kittle,15.3,SF,TE
Foster Moreau,13.5,LV,TE
Zach Ertz,13.4,ARI,TE
Cole Kmet,13.1,CHI,TE
Kyle Pitts,11.7,ATL,TE
Noah Fant,10.7,DEN,TE
Gerald Everett,10.0,SEA,TE
James O'Shaughnessy,10.0,JAC,TE
Mike Gesicki,9.3,MIA,TE
Dawson Knox,7.8,BUF,TE
Pat Freiermuth,7.7,PIT,TE
Evan Engram,7.3,NYG,TE
Ricky Seals-Jones,6.9,WAS,TE
Jared Cook,6.2,LAC,TE
David Njoku,5.9,CLE,TE
Rob Gronkowski,4.9,TB,TE
C.J. Uzomah,4.8,CIN,TE
Cameron Brate,4.2,TB,TE
Anthony Firkser,1.9,TEN,TE
Tyler Conklin,1.7,MIN,TE
Jonnu Smith,1.5,NE,TE
Adam Trautman,1.4,NO,TE
Jack Doyle,1.0,IND,TE
Juwan Johnson,0.0,NO,TE
Irv Smith,0.0,MIN,TE
Dan Arnold,0.0,JAC,TE
Mo Alie-Cox,0.0,IND,TE
Blake Jarwin,0.0,DAL,TE
Kendall Blanton,0.0,LAR,TE
T.J. Hockenson,0.0,DET,TE
Brevin Jordan,0.0,HOU,TE
Austin Hooper,0.0,CLE,TE
Tyler Higbee,0.0,LAR,TE
Darren Waller,0.0,LV,TE
O.J. Howard,0.0,TB,TE
Robert Tonyan,0.0,GB,TE
Logan Thomas,0.0,WAS,TE
Eric Ebron,0.0,PIT,TE
Saints,18.0,NO,DST
Cowboys,16.0,DAL,DST
Steelers,16.0,PIT,DST
Vikings,15.0,MIN,DST
Colts,14.0,IND,DST
Jets,12.0,NYJ,DST
Texans,10.0,HOU,DST
Dolphins,9.0,MIA,DST
Rams,9.0,LAR,DST
49ers,9.0,SF,DST
Bengals,9.0,CIN,DST
Lions,8.0,DET,DST
Seahawks,7.0,SEA,DST
Team,7.0,WAS,DST
Bears,7.0,CHI,DST
Bills,7.0,BUF,DST
Browns,7.0,CLE,DST
Buccaneers,6.0,TB,DST
Giants,5.0,NYG,DST
Panthers,5.0,CAR,DST
Titans,4.0,TEN,DST
Broncos,4.0,DEN,DST
Chargers,4.0,LAC,DST
Cardinals,3.0,ARI,DST
Eagles,3.0,PHI,DST
Chiefs,3.0,KC,DST
Patriots,3.0,NE,DST
Ravens,2.0,BAL,DST
Jaguars,2.0,JAC,DST
Raiders,1.0,LV,DST
Falcons,1.0,ATL,DST
Packers,0.0,GB,DST
Chris Boswell,15.0,PIT,K
Evan McPherson,13.0,CIN,K
Daniel Carlson,12.0,LV,K
Matt Gay,10.0,LAR,K
Michael Badgley,10.0,IND,K
Greg Zuerlein,10.0,DAL,K
Jake Elliott,9.0,PHI,K
Harrison Butker,8.0,KC,K
Younghoe Koo,8.0,ATL,K
Randy Bullock,7.0,TEN,K
Mason Crosby,7.0,GB,K
Robbie Gould,7.0,SF,K
Jason Sanders,7.0,MIA,K
Graham Gano,7.0,NYG,K
Tyler Bass,7.0,BUF,K
Justin Tucker,6.0,BAL,K
Brandon McManus,6.0,DEN,K
Matt Prater,6.0,ARI,K
Brian Johnson,5.0,WAS,K
Greg Joseph,5.0,MIN,K
Nick Folk,5.0,NE,K
Jason Myers,4.0,SEA,K
Dustin Hopkins,4.0,LAC,K
Cairo Santos,3.0,CHI,K
Chase McLaughlin,2.0,CLE,K
Wil Lutz,0.0,NO,K
Aldrick Rosas,0.0,DET,K
Zane Gonzalez,0.0,CAR,K
Michael Palardy,0.0,MIA,K
Elliott Fry,0.0,CIN,K
Joey Slye,0.0,WAS,K
Rodrigo Blankenship,0.0,IND,K
Ryan Succop,0.0,TB,K
Kai Forbath,0.0,LAR,K
